smiles,Is_Final_Top,Filter_Status,Active_Set,Data_Source_Status,Reward,R0,R_DFT,R_total,dft_effect,pIC50,QED,Lipinski_Pass,Violations,MW,LogP,HBD,HBA,RotBonds,TPSA,hERG_Prob,hERG_Risk,R_ADMET,R_global,EHOMO_ev,ELUMO_ev,gap_ev,PySCF_Gap_eV,PySCF_Dipole_Debye,PySCF_HOMO_eV,PySCF_LUMO_eV,PySCF_Energy_Eh,restart,step,SA,LogP_Penalty,esp_min,status,gap_score,esp_score,rank_R0,rank_total,delta_rank,MW.1,LogP.1,QED.1,Calc_Method,Gap_Median,Gap_MAD,Gap_RZ,Gap_HardFail,Gap_Penalty,R_gap,Dip_Median,Dip_MAD,Dip_P90,Dip_SoftThr,Dip_HardThr,Dipole_HardFail,Dip_Penalty,R_dip,Physical_HardFail,R_conf,R_phys,R_global2,name,Broad_Spectrum_Score,Broad_Rank,Broad_Rank_Pct,E_SARS_CoV_2,E_SARS_CoV_1,E_MERS_CoV,Docking_Rank,Docking_Rank_Pct
COc1ccc(CN(C)CCn2nc(OC)cc2OC)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.676850098184213,8.676850098184213,0.7926585344939453,8.993913511981791,physically_promoted,7.587700000000011,0.7467877572093002,True,0,305.37800000000004,2.0409,0,6,8,48.75,0.8233333333333334,True,0.671,10.335,-9.6092,-6.0039,3.6053,,,,,,23,4,2.4238454415540023,0.0,-0.325,xtb_success,0.7841550492770647,0.8125,192,84,-108,305.38,2.04,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(CCCc2nc(CC(N)=O)cs2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.704411030653436,8.704411030653436,0.7206544159541862,8.99267279703511,physically_promoted,7.484400000000003,0.8842216082509399,True,0,316.4699999999999,3.6437000000000017,1,3,6,55.98,0.59,True,0.764,10.521,-10.3598,-7.0555,3.3043,,,,,,73,6,2.1961069637441337,0.0,-0.536,xtb_success,0.6980777370774089,0.7733333333333333,111,85,-26,316.47,3.64,0.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(Cc3nc(OC)cs3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.699737435966217,8.699737435966217,0.7247820755335491,8.989650266179636,physically_promoted,7.6034000000000095,0.635861344818333,True,0,339.46,4.479700000000004,0,4,7,31.35,0.591581756428918,True,0.763,10.516,-10.2836,-7.1126,3.171,,,,,,95,16,2.2159323644295785,0.0,-0.352,xtb_success,0.6582601079050703,0.8799999999999999,119,86,-33,339.46,4.48,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)N(CC(N)=O)c2ccc(F)c(F)c2)ccn1,True,Pass,True,Step3c+4a+4b,8.733742979355952,8.733742979355952,0.6348372416871166,8.9876778760308,neutral,7.516600000000008,0.9041125946253368,True,0,321.283,1.5005,1,4,5,85.52,0.48,False,0.808,10.604,-10.5685,-7.723,2.8455,4.82,5.466,-6.111,-1.291,-1168.991085275614,29,4,2.349133179567241,0.0,-0.514,xtb_success,0.5597674881244523,0.81,52,87,35,321.28,1.5,0.904,B3LYP/6-31G*,5.067,0.3870000000000004,-0.4304948309289532,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.604,mol_21,-6.6,28.0,0.7777777777777778,-6.9,-6.6,-7.9,28.0,0.7777777777777778
CCc1ccc(C(=O)N2CCN([C@H](C)CC(=O)Nc3cccc(C)c3)CC2)cc1C,False,Fail_hERG_HighRisk,False,Step3c+4a,8.71753240889869,8.71753240889869,0.6744224684459574,8.987301396277072,neutral,7.584300000000009,0.7862547440233777,True,0,407.55800000000016,4.040940000000003,1,3,6,52.65,0.7,True,0.72,10.427,-9.657,-6.5398,3.1172,,,,,,35,3,2.5989496311300773,0.0,-0.55,xtb_success,0.6420320977799392,0.75,87,88,1,407.56,4.04,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(Cc1ccc(OC)cc1)C(=O)N1CCN(c2ccccc2)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.714832027975113,8.714832027975113,0.6810980931621241,8.987271265239963,neutral,7.519400000000003,0.7780226210988876,True,0,367.49300000000005,3.849400000000003,0,3,6,36.02,0.8966666666666666,True,0.641,10.27,-9.2723,-6.0998,3.1725,,,,,,62,5,1.9357928257433468,0.0,-0.56,xtb_success,0.6587115616601774,0.7333333333333333,92,89,-3,367.49,3.85,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2cc(Cc3cc(CC(N)=O)ccn3)ccn2)cc1,True,Pass,True,Step3c+4a+4b,8.728502161282005,8.728502161282005,0.646192882253201,8.986979314183285,neutral,7.587100000000004,0.7467504056198662,True,0,359.473,4.059700000000002,1,3,5,68.87,0.3833333333333333,False,0.847,10.68,-9.9394,-7.0049,2.9346,4.993,5.484,-5.945,-0.952,-1130.995236653063,31,10,2.319730415279317,0.0,-0.529,xtb_success,0.5867041175045729,0.785,63,90,27,359.47,4.06,0.747,B3LYP/6-31G*,5.067,0.3870000000000004,-0.1289741598734513,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.68,mol_13,-7.6,3.0,0.0833333333333333,-7.6,-8.1,-8.0,3.0,0.08333333333333333
CCc1ccc(Cc2ccccn2)cc1CCc1ccc(CC(N)=O)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.698448026570045,8.698448026570045,0.7197011514988063,8.986328487169567,physically_promoted,7.586400000000008,0.6603797070461395,True,0,358.4850000000001,4.047800000000002,1,2,8,55.98,0.5533333333333333,True,0.779,10.544,-9.9867,-6.687,3.2997,,,,,,99,9,2.181418269530329,0.0,-0.536,xtb_success,0.6967159307125804,0.7733333333333333,125,91,-34,358.49,4.05,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CCc1ccc(/C=C\c2cc(CC(N)=O)ccn2)cc1,True,Pass,True,Step3c+4a,8.736921397083307,8.736921397083307,0.6220559602745032,8.985743781193108,neutral,7.544700000000007,0.8636921563423305,True,0,322.452,4.258500000000002,1,2,6,55.98,0.46,False,0.816,10.618,-10.0462,-7.24,2.8062,,,,,,5,14,2.3962468108786528,0.0,-0.523,xtb_success,0.5479370861064331,0.795,43,92,49,322.45,4.26,0.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCc1ccccc1Cc1ccccc1CC(=O)C(C)(C)OC,False,Fail_hERG_HighRisk,False,Step3c+4a,8.678126116057236,8.678126116057236,0.7688990007711837,8.985685716365708,physically_promoted,7.575000000000008,0.691949776053082,True,0,340.4630000000001,4.002900000000003,0,3,9,35.53,0.59,True,0.764,10.514,-10.2725,-7.0247,3.2478,,,,,,93,15,2.428487719693127,0.0,-0.416,xtb_success,0.6812842868159766,0.9733333333333336,187,93,-94,340.46,4.0,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1ccc(-c2ccc(CCC[C@](C)(O)C(=O)[O-])cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.686631501275876,8.686631501275876,0.7454393531869328,8.98480724255065,physically_promoted,7.557400000000002,0.8109515322982642,True,0,325.428,3.129700000000001,1,3,8,60.36,0.5433333333333333,True,0.783,10.55,-9.6363,-6.5001,3.1362,,,,,,39,15,2.762442648732568,0.0,-0.416,xtb_success,0.6477705045527611,0.9733333333333336,162,94,-68,325.43,3.13,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(-c3ccccn3)cc2OC)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.714807111519361,8.714807111519361,0.6736538659695082,8.984268657907165,neutral,7.569200000000007,0.6704121399149667,True,0,319.4040000000001,4.494400000000003,0,3,6,31.35,0.7133333333333334,True,0.715,10.414,-10.0211,-7.0914,2.9297,,,,,,40,7,1.8952791776163915,0.0,-0.352,xtb_success,0.5852198085278688,0.8799999999999999,93,95,2,319.4,4.49,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(F)ccc1Cl)c1ccc(-c2cncnc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.762573597925616,8.762573597925616,0.5497140360553665,8.982459212347763,neutral,7.558400000000007,0.7844706749215086,True,0,327.746,4.188400000000002,1,3,3,54.88,0.5033469863772481,True,0.799,10.58,-10.2484,-7.8998,2.3486,,,,,,71,1,1.880617395351457,0.0,-0.482,xtb_success,0.4153057657933808,0.8633333333333334,21,96,75,327.75,4.19,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])c1ccc(Cc2ccc(CC(=O)C3CCCCC3)cc2)cc1,True,Pass,True,Step3c+4a,8.697974265186982,8.697974265186982,0.7103242136770782,8.982103950657812,physically_promoted,7.521700000000002,0.8134199314554404,True,0,335.423,3.3328000000000024,0,3,6,57.2,0.3703381041277743,False,0.852,10.686,-10.6127,-7.4416,3.1712,,,,,,65,10,2.304357005407411,0.0,-0.501,xtb_success,0.6583203052529689,0.8316666666666667,128,97,-31,335.42,3.33,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)[C@H](C)C(=O)Nc1ccc(Cc2ccon2)cc1,True,Pass,True,Step3c+4a+4b,8.694182552579292,8.694182552579292,0.7164251499143711,8.980752612545041,physically_promoted,7.548900000000006,0.8786609330244343,True,0,322.386,2.0271,1,5,6,89.27,0.3786844851608602,False,0.849,10.678,-10.5766,-7.0588,3.5179,5.194,7.501,-5.926,-0.732,-1390.9079230717164,35,1,2.9404791393293177,0.0,-0.631,xtb_success,0.7598930713062445,0.615,133,98,-35,322.39,2.03,0.879,B3LYP/6-31G*,5.067,0.3870000000000004,0.22134754464768,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,True,1.0,0.0,True,1.0,0.0,0.0,,,,,,,,,
COCc1cc(Cc2cc(Cc3ccc(OC)cc3)ccn2)ccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.691336502393284,8.691336502393284,0.7234756210424138,8.98072675081025,physically_promoted,7.584300000000008,0.6588733890081826,True,0,334.419,3.813200000000003,0,4,7,44.24,0.5564968461911693,True,0.777,10.536,-10.0678,-6.8745,3.1933,,,,,,62,23,2.2240019211081474,0.0,-0.344,xtb_success,0.664965172917734,0.8599999999999999,143,99,-44,334.42,3.81,0.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cc2cc(C(CC(N)=O)CC(N)=O)ccn2)cc1F,False,Fail_hERG_HighRisk,False,Step3c+4a,8.693762992446029,8.693762992446029,0.7169226373686441,8.980532047393487,physically_promoted,7.565200000000004,0.7580817839668424,True,0,345.374,1.6545,2,4,8,108.3,0.55,True,0.78,10.541,-10.0466,-6.7651,3.2815,,,,,,76,3,2.504778995373968,0.0,-0.534,xtb_success,0.6913180533837774,0.7766666666666666,135,100,-35,345.37,1.65,0.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(CN2CCN(C(=O)c3c(C)n[nH]c3N(C)C3CCCCC3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.69103370609378,8.69103370609378,0.7231573217108986,8.980296634778139,physically_promoted,7.596600000000007,0.7142817004660671,True,0,439.6040000000003,3.591420000000002,1,5,7,64.7,0.8303381041277743,True,0.668,10.316,-9.4568,-6.0697,3.387,,,,,,93,6,2.6270714413925926,0.0,-0.565,xtb_success,0.7223676024441409,0.7250000000000001,145,101,-44,439.6,3.59,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(Cc2cc(CC(N)=O)ccn2)cc1-c1ccccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.698589016526125,8.698589016526125,0.7023207372948594,8.979517311444068,physically_promoted,7.557000000000003,0.7531036649029584,True,0,331.419,3.324600000000001,1,3,6,68.87,0.5133333333333333,True,0.795,10.569,-10.0155,-6.8157,3.1997,,,,,,44,14,2.349628159253566,0.0,-0.529,xtb_success,0.666886767564085,0.785,123,102,-21,331.42,3.32,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCC(=O)N1CCN(C(=O)C2CCN(c3nc(C4CCCCC4)cs3)CC2)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.684972334313706,8.684972334313706,0.7358366778326638,8.97930700544677,physically_promoted,7.606500000000006,0.6690303324248044,True,0,448.6330000000004,3.1145000000000014,0,6,6,65.98,0.5647083331354078,True,0.774,10.528,-9.5339,-6.1656,3.3683,,,,,,92,7,2.5604283189870127,0.0,-0.532,xtb_success,0.7169095397609484,0.78,169,103,-66,448.63,3.11,0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)c1ccc(C(=O)NC(=O)N(C)N2CCO[C@H](C)C2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.719680501638992,8.719680501638992,0.6485041390485757,8.979082157258421,neutral,7.584200000000009,0.9096912764618712,True,0,347.4590000000001,2.791500000000001,1,4,4,61.88,0.64,True,0.744,10.467,-10.3577,-7.4405,2.9172,,,,,,3,3,3.1936513659195302,0.0,-0.517,xtb_success,0.5814344843551081,0.805,82,104,22,347.46,2.79,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(-c2cncnc2)cc1)N1CCC2(CCCCC2)C1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.742676587571346,8.742676587571346,0.5869862786882027,8.977471099046626,neutral,7.595300000000008,0.8552428723207139,True,0,335.4510000000002,3.868900000000002,0,3,3,46.09,0.5638934446158923,True,0.774,10.526,-10.1807,-7.4727,2.7079,,,,,,71,2,2.80244848589018,0.0,-0.552,xtb_success,0.5185518266974325,0.7466666666666666,37,105,68,335.45,3.87,0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(-c2ccc(CC(N)=O)cc2CC(N)=O)ccn1,True,Pass,True,Step3c+4a,8.696458271571098,8.696458271571098,0.7013627577205243,8.977003374659308,physically_promoted,7.540300000000002,0.8145486458612581,True,0,311.38499999999993,1.7567,2,3,7,99.07,0.4466666666666666,False,0.821,10.62,-9.9408,-6.7409,3.1999,,,,,,29,15,2.363820301819988,0.0,-0.531,xtb_success,0.6669467967436061,0.7816666666666666,131,106,-25,311.38,1.76,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(C(=O)c2ccc(N3CCCCC3)nc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.76745997183094,8.76745997183094,0.5224268798178767,8.97643072375809,neutral,7.581900000000012,0.7933654248920186,True,0,310.39699999999993,3.4493000000000027,0,4,5,42.43,0.6170047707944409,True,0.753,10.483,-9.9685,-7.7484,2.2201,,,,,,94,2,1.928482597313673,0.0,-0.488,xtb_success,0.3806098283112525,0.8533333333333334,18,107,89,310.4,3.45,0.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccc(Cc2ccc(Cc3cc(CC(N)=O)ccn3)cc2)cc1,True,Pass,True,Step3c+4a+4b,8.687344996485496,8.687344996485496,0.7189793289850668,8.974936728079523,physically_promoted,7.590600000000004,0.6336951557496701,True,0,373.456,2.3187999999999995,2,3,8,99.07,0.2733333333333333,False,0.891,10.756,-10.0451,-6.7537,3.2914,5.45,8.53,-6.154,-0.704,-1205.0211172841923,17,12,2.201025813893432,0.0,-0.534,xtb_success,0.6942561842643811,0.7766666666666666,160,108,-52,373.46,2.32,0.634,B3LYP/6-31G*,5.067,0.3870000000000004,0.6675284220477293,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,True,1.0,0.0,True,1.0,0.0,0.0,,,,,,,,,
CC(C)(C)Cc1ccc(Cc2cc(CC(N)=O)ccn2)cc1CC(N)=O,True,Pass,True,Step3c+4a+4b,8.687975718938375,8.687975718938375,0.7166751278234255,8.974645770067745,physically_promoted,7.550100000000002,0.7987595459536585,True,0,353.46600000000007,2.3166,2,3,7,99.07,0.3366666666666666,False,0.865,10.705,-10.0713,-6.7982,3.2731,5.447,6.39,-6.107,-0.66,-1131.2203664926378,5,13,2.615040540384572,0.0,-0.531,xtb_success,0.6888216111763221,0.7816666666666666,156,109,-47,353.47,2.32,0.799,B3LYP/6-31G*,5.067,0.3870000000000004,0.6622997398906973,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.3866666663494015,0.6133333336505984,False,1.0,0.6133333336505984,6.565733336729656,,,,,,,,,
NC(=O)Cc1ccc(Cc2ccc(-c3cc(CC(N)=O)ccn3)cc2)cc1,True,Pass,True,Step3c+4a+4b,8.713259487983366,8.713259487983366,0.6505878886167824,8.97349464343008,neutral,7.585300000000005,0.677362430072587,True,0,359.42900000000003,2.3950000000000005,2,3,7,99.07,0.3333333333333333,False,0.867,10.707,-10.0323,-7.0652,2.9671,4.987,2.724,-6.099,-1.112,-1165.7115018552431,73,19,2.107217270529331,0.0,-0.534,xtb_success,0.5965541265954035,0.7766666666666666,98,110,12,359.43,2.4,0.677,B3LYP/6-31G*,5.067,0.3870000000000004,-0.1394315241875154,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.707,mol_9,-7.4,8.0,0.2222222222222222,-7.4,-7.8,-7.6,8.0,0.2222222222222222
C[C@H]1CCCCN1C(=O)c1cnc(OCc2ccnn2C)c(Cl)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.685908467863577,8.685908467863577,0.7100255923568575,8.96991870480632,physically_promoted,7.560300000000005,0.8515862374058518,True,0,348.83400000000006,3.062100000000002,0,5,4,60.25,0.741581756428918,True,0.703,10.377,-10.6554,-7.4046,3.2508,,,,,,42,6,3.00184650839354,0.0,-0.535,xtb_success,0.6821794176526536,0.775,166,111,-55,348.83,3.06,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(OC)c(OC)c2)cc1-c1ccccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.699303734617516,8.699303734617516,0.6701427209891644,8.967360823013182,neutral,7.596200000000009,0.6294797055892905,True,0,349.43000000000006,4.5030000000000046,0,4,7,40.58,0.7666666666666667,True,0.693,10.354,-9.9216,-6.9837,2.9379,,,,,,97,10,2.0863611817713537,0.0030000000000045,-0.345,xtb_success,0.5877038871273778,0.8624999999999999,120,112,-8,349.43,4.5,0.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cc2ccnc(Cc3ccc(OC)c(OC)c3)c2)c(OC)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.680911475893764,8.680911475893764,0.7123726874967223,8.965860550892453,physically_promoted,7.598800000000007,0.5840971145662001,True,0,379.4560000000001,4.297600000000004,0,5,8,49.81,0.731581756428918,True,0.707,10.381,-9.8774,-6.5829,3.2945,,,,,,97,15,2.099370813893433,0.0,-0.301,xtb_success,0.6951752678524605,0.7525,180,113,-67,379.46,4.3,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2cc(Cc3nc(CC(N)=O)cs3)ccn2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.723450473729777,8.723450473729777,0.6041801105830956,8.965122517963016,neutral,7.589700000000004,0.7392576145830476,True,0,365.502,4.121200000000003,1,4,5,68.87,0.5066666666666667,True,0.797,10.56,-10.0309,-7.2861,2.7448,,,,,,31,11,2.358783335617508,0.0,-0.533,xtb_success,0.529543015118708,0.7783333333333333,74,114,40,365.5,4.12,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(CN2CCN(CCc3ccc(C)cc3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.770686416495291,8.770686416495291,0.4851271773149839,8.964737287421285,neutral,7.570700000000011,0.7479648231909857,True,0,352.47800000000007,3.1419200000000016,0,4,6,32.78,0.7666666666666667,True,0.693,10.351,-9.5748,-7.5406,2.0342,,,,,,86,3,1.739959951002124,0.0,-0.496,xtb_success,0.3330388247356913,0.8400000000000001,14,115,101,352.48,3.14,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=COc1ccc(OCc2ccc(Cc3ccccn3)cc2)c(F)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.713592501425554,8.713592501425554,0.622102487142738,8.96243349628265,neutral,7.625800000000009,0.6131250709504872,True,0,337.35,3.925700000000002,0,4,7,48.42,0.5933333333333334,True,0.763,10.488,-10.0023,-7.4127,2.5896,,,,,,10,9,2.1877003404969795,0.0,-0.433,xtb_success,0.48371783877534,0.945,95,116,21,337.35,3.93,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ccc(-c2cc(COCC(N)=O)ccn2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.701689787239328,8.701689787239328,0.6497416422494386,8.961586444139103,neutral,7.58780000000001,0.8141169358543516,True,0,298.386,3.0931000000000006,1,3,8,65.21,0.5433333333333333,True,0.783,10.527,-10.0732,-7.1148,2.9584,,,,,,17,8,2.039677203340604,0.0,-0.532,xtb_success,0.5939166317849124,0.78,116,117,1,298.39,3.09,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)N2CCN(C(=O)Nc3ccc(N4CCN(c5ccccc5)CC4)cc3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.687685988272936,8.687685988272936,0.6812186058928049,8.960173430630057,neutral,7.631400000000002,0.5409411241851863,True,1,513.6420000000004,3.940600000000003,1,5,6,68.36,0.8466666666666667,True,0.661,10.283,-9.2131,-6.0234,3.1897,,,,,,62,2,2.1418457381965954,0.0,-0.567,xtb_success,0.663883722704007,0.7216666666666668,159,118,-41,513.64,3.94,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)CN2CCN(CC3CCCCC3)CC2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.769519511347783,8.769519511347783,0.47526872982892,8.959627003279351,physically_filtered,7.589200000000011,0.7506087922847572,True,0,330.4720000000001,3.075800000000002,0,4,6,32.78,0.838350765839858,True,0.665,10.289,-9.556,-7.8104,1.7456,,,,,,93,3,1.9498488479460607,0.0,-0.422,xtb_success,0.2660981854698857,0.9633333333333336,16,119,103,330.47,3.08,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1ccc([C@@H]2CCS(=O)(=O)C2)cc1-c1ccncc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.70481263682827,8.70481263682827,0.6365959410176187,8.959451013235318,neutral,7.562200000000007,0.8657692043680533,True,0,315.438,3.603200000000003,0,3,4,47.03,0.5349150897622513,True,0.786,10.532,-10.0747,-6.9117,3.163,,,,,,71,7,2.8611824720621595,0.0,-0.645,xtb_success,0.655851344310884,0.5916666666666667,110,120,10,315.44,3.6,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)CCN2CCN(C3CCCCC3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.770752132943509,8.770752132943509,0.4666971799727044,8.957431004932591,physically_filtered,7.596600000000008,0.760657231773541,True,0,344.49900000000014,3.1472000000000016,0,4,7,32.78,0.8,True,0.68,10.317,-8.7417,-7.0265,1.7152,,,,,,77,2,2.0617648294327005,0.0,-0.43,xtb_success,0.2595673999610063,0.9500000000000002,13,121,108,344.5,3.15,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCC(C(=O)Nc3sc4c(c3C(C)=O)CCC4)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.755850788472577,8.755850788472577,0.5024011651112785,8.956811254517088,neutral,7.610300000000008,0.7351000939000167,True,0,426.5380000000004,3.938900000000004,1,5,5,75.71,0.6029545427331238,True,0.759,10.474,-10.0634,-7.8032,2.2602,,,,,,41,1,2.21999258477439,0.0,-0.543,xtb_success,0.391287378730398,0.7616666666666666,26,122,96,426.54,3.94,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(Cc2ccccn2)ccc1Cc1ccc(OC)c(OC)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.681721209340068,8.681721209340068,0.6807209154954458,8.954009575538247,neutral,7.560700000000008,0.6379627781113145,True,0,349.4300000000001,4.289000000000003,0,4,7,40.58,0.7466666666666667,True,0.701,10.357,-9.8659,-6.7331,3.1328,,,,,,97,11,1.9796017971559683,0.0,-0.304,xtb_success,0.6467441649934941,0.7599999999999999,177,123,-54,349.43,4.29,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N[C@H]2CCN(C)C2=O)cc1-c1cncnc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.71506846163091,8.71506846163091,0.5956777628649457,8.953339566776888,neutral,7.549000000000004,0.9299322657928146,True,0,310.357,1.41252,1,4,3,75.19,0.6756434240362811,True,0.73,10.413,-10.1927,-7.4935,2.6992,,,,,,74,4,2.804720477029287,0.0,-0.531,xtb_success,0.5159682326642082,0.7816666666666666,91,124,33,310.36,1.41,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccc(Cc2ccc(-c3nc(CC(N)=O)cs3)cc2)cc1,True,Pass,True,Step3c+4a,8.71329204483325,8.71329204483325,0.5981301736152775,8.95254411427936,neutral,7.591200000000004,0.6725521497213832,True,0,365.458,2.4565,2,4,7,99.07,0.3433333333333333,False,0.863,10.678,-10.3495,-7.6313,2.7182,,,,,,7,18,2.1418403002744704,0.0,-0.534,xtb_success,0.5216145337361108,0.7766666666666666,97,125,28,365.46,2.46,0.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1nccc(C(=O)N2C[C@H](Nc3cc(F)ccc3F)C[C@H]2C)c1OC,False,Fail_hERG_HighRisk,False,Step3c+4a,8.686599556937551,8.686599556937551,0.6637460335381442,8.95209797035281,neutral,7.584800000000006,0.8676172690881402,True,0,377.3910000000001,3.092100000000001,1,5,5,63.69,0.6954787759131293,True,0.722,10.396,-10.1509,-7.1171,3.0338,,,,,,36,2,3.3200907760652463,0.0,-0.536,xtb_success,0.6167800479116345,0.7733333333333333,163,126,-37,377.39,3.09,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccc(-c2ccc(-c3nc(CC(N)=O)cs3)cc2)cc1,True,Pass,True,Step3c+4a+4b,8.725933872692732,8.725933872692732,0.5644647780628234,8.951719783917861,neutral,7.577300000000004,0.7136024996630356,True,0,351.431,2.5327,2,4,6,99.07,0.34,False,0.864,10.68,-10.2831,-7.7286,2.5545,4.235,5.638,-6.019,-1.784,-1447.1714387368306,41,19,2.0816737713879103,0.0,-0.534,xtb_success,0.4735211115183191,0.7766666666666666,68,127,59,351.43,2.53,0.714,B3LYP/6-31G*,5.067,0.3870000000000004,-1.4500878515501583,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.68,mol_14,-7.2,12.0,0.3333333333333333,-7.5,-7.2,-7.5,12.0,0.3333333333333333
